,file,f1_score,precision,recall,model_type,instructed,model_configurations,model_size,quantization,fine_tuning,maxNewTokensFactor,nShotsInference,model,training_params_string,bnb_4bit_compute_dtype,r,lora_alpha,lora_dropout,gradient_accumulation_steps,learning_rate
186,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.01_16_0.0002.csv,0.6337227333815776,0.7647205588822356,0.5410414827890556,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.01_16_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,16.0,0.0002
187,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_16_0.0002.csv,0.6412420548087944,0.777020202020202,0.5458577257406422,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.05_16_0.0002.csv,torch.bfloat16,16.0,64.0,0.05,16.0,0.0002
188,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.01_16_0.0002.csv,0.6444130697862042,0.7512344227604044,0.5641885926187533,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.01_16_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,16.0,0.0002
189,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.01_16_0.0002.csv,0.4794102694458566,0.7944397641112048,0.3432835820895522,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.01_16_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,16.0,0.0002
190,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,0.6511762997386,0.7307692307692307,0.5872184389732844,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,16.0,0.0002
191,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.4888832422817939,0.823982869379015,0.3475433526011561,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
192,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.6677931099220877,0.7263630794363897,0.6179638637943016,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
193,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.6859424683871922,0.6371754361862894,0.7427930813581037,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
194,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.6820011500862565,0.7674719585849871,0.6136598827181787,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
195,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_16_0.0002.csv,0.6204957300562383,0.761113949923352,0.5237341772151899,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.05_16_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,16.0,0.0002
196,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_4_0.0002.csv,0.6663651166998372,0.7118283726323927,0.626360544217687,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.05_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.05,4.0,0.0002
197,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.6793449550977285,0.722607229818318,0.6409702608406712,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
198,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_32_0.01_16_0.0002.csv,0.5939141856392295,0.7709576584256891,0.4829980416592487,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_32_0.01_16_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,16.0,0.0002
199,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.05_8_0.0002.csv,0.6611400894187779,0.7275522755227553,0.605838170023899,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.05_8_0.0002.csv,torch.bfloat16,64.0,64.0,0.05,8.0,0.0002
200,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,0.6546161321671526,0.750445632798574,0.5804894863840055,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,8.0,0.0002
201,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.6865959498553519,0.7727371391360972,0.6177338191913934,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,4.0,0.0002
202,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.01_16_0.0002.csv,0.6724856948889535,0.7609745390693591,0.6024326672458732,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.01_16_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,16.0,0.0002
203,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.6169099421646929,0.5471421592574499,0.7070707070707071,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
204,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_32_0.01_16_0.0002.csv,0.4720591987751977,0.7786195286195287,0.3387037715122665,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_32_0.01_16_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,16.0,0.0002
205,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.05_8_0.0002.csv,0.7231043559480343,0.7423291492329149,0.7048501903658335,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.05_8_0.0002.csv,torch.bfloat16,32.0,64.0,0.05,8.0,0.0002
206,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_4_0.0002.csv,0.5238209817131858,0.4171297183368461,0.7038473973488523,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.05_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.05,4.0,0.0002
207,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0002.csv,0.7202086049543676,0.7394253078707835,0.7019654354456116,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,4.0,0.0002
208,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.01_16_0.0002.csv,0.6825578327029642,0.7064821558630736,0.6602007827122681,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.01_16_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,16.0,0.0002
209,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,0.6780011271839188,0.7528160200250313,0.6167122351332878,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,8.0,0.0002
210,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,0.4714303975456986,0.7948275862068965,0.3350899509358532,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_8_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,8.0,0.0002
211,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.4939024390243902,0.8251273344651953,0.3524292965917331,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
212,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.01_16_0.0002.csv,0.6192567205740602,0.779245283018868,0.5137728807535099,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.01_16_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,16.0,0.0002
213,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.6572184429327287,0.7388995113660506,0.5917985366683682,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
214,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0002.csv,0.6464359992437133,0.7349527085124677,0.5769490381370233,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,8.0,0.0002
215,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,0.6881314323482202,0.7591666666666667,0.6292522880331549,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,4.0,0.0002
216,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0002.csv,0.6642836986172515,0.7530390275111964,0.5942443621676203,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,4.0,0.0002
217,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0002.csv,0.6740042906445294,0.7550679205851619,0.6086590296495957,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,4.0,0.0002
218,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,0.6838242302926318,0.7687526789541363,0.615793991416309,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.01_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,4.0,0.0002
219,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_16_0.0002.csv,0.6718021873514027,0.7534129692832765,0.6061438132829929,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.05_16_0.0002.csv,torch.bfloat16,16.0,64.0,0.05,16.0,0.0002
220,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_16_0.0002.csv,0.65164955646367,0.7589969816577664,0.5709046454767727,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.05_16_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,16.0,0.0002
221,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.4858371269600405,0.8034295273943957,0.3481964835961573,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
222,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,0.7111791237113402,0.6938550997956938,0.729390384933091,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,8.0,0.0002
223,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_16_0.0002.csv,0.6938184451081546,0.7375408889744083,0.6549897470950102,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_16_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,16.0,0.0002
224,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,0.6714545628650771,0.7437420449724226,0.6119741665212078,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.01_8_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,8.0,0.0002
225,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.485323886639676,0.8109936575052854,0.346271890232894,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
226,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,0.6013986013986015,0.5163644925829998,0.7199606040709127,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.01_4_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,4.0,0.0002
227,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,0.4804797142128094,0.8088487972508591,0.3417422867513611,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002.csv,torch.bfloat16,32.0,32.0,0.01,8.0,0.0002
228,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,0.7247119078104993,0.7083854818523154,0.7418086500655308,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,8.0,0.0002
229,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,0.4719361483007209,0.8121400088613203,0.3326075122482308,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,16.0,0.0002
230,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,0.6501972571857976,0.7242100857920067,0.5899096642236237,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,16.0,0.0002
231,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_32_0.05_4_0.0002.csv,0.720889113412478,0.7329224447868515,0.7092445328031809,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_32_0.05_4_0.0002.csv,torch.bfloat16,32.0,32.0,0.05,4.0,0.0002
232,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.05_4_0.0002.csv,0.5842633928571428,0.5031234983181163,0.6966067864271457,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.05_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.05,4.0,0.0002
233,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_4_0.0002.csv,0.4867738260979622,0.8073047858942065,0.3484326870809929,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.05_4_0.0002.csv,torch.bfloat16,16.0,64.0,0.05,4.0,0.0002
234,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.4898887765419616,0.8064918851435705,0.3517879833000544,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
235,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,0.4849485583640289,0.810615711252654,0.3459586806814063,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002.csv,torch.bfloat16,16.0,32.0,0.01,8.0,0.0002
236,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,0.4821965897693079,0.7782274382840955,0.3493188010899182,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.01_8_0.0002.csv,torch.bfloat16,64.0,64.0,0.01,8.0,0.0002
237,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0002.csv,0.6945557903942862,0.6639264316566811,0.7281479217603912,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,8.0,0.0002
238,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_64_0.05_16_0.0002.csv,0.6437346437346437,0.7618124545674825,0.5573479879453997,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_64_0.05_16_0.0002.csv,torch.bfloat16,64.0,64.0,0.05,16.0,0.0002
239,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,0.6791177850774285,0.76152388970743,0.6128048780487805,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,4.0,0.0002
240,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_16_0.0002.csv,0.6219697738107313,0.7261961155850308,0.543906333155934,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.05_16_0.0002.csv,torch.bfloat16,64.0,32.0,0.05,16.0,0.0002
241,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,0.6818822700035247,0.7069249040745478,0.6585531914893618,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_32_0.05_16_0.0002.csv,torch.bfloat16,16.0,32.0,0.05,16.0,0.0002
242,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,0.7197026022304832,0.7297704808175574,0.7099087353324641,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.01_4_0.0002.csv,torch.bfloat16,32.0,64.0,0.01,4.0,0.0002
243,data/qwen/14B_4bit_FT/maxNewTokensFactor8_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_64_32_0.01_16_0.0002.csv,0.6053695449362496,0.7518022657054583,0.5066805483255249,qwen,instructed,14B_4bit_FT,14,4bit,FT,8,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_64_32_0.01_16_0.0002.csv,torch.bfloat16,64.0,32.0,0.01,16.0,0.0002
244,data/qwen/14B_4bit_FT/maxNewTokensFactor2_nShotsInference4_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_32_64_0.05_16_0.0002.csv,0.4853977844914401,0.7911366434140337,0.3500998728890503,qwen,instructed,14B_4bit_FT,14,4bit,FT,2,4,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_32_64_0.05_16_0.0002.csv,torch.bfloat16,32.0,64.0,0.05,16.0,0.0002
245,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference0_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_16_0.0002.csv,0.6681235720671501,0.7763157894736842,0.5863993025283348,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,0,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.05_16_0.0002.csv,torch.bfloat16,16.0,64.0,0.05,16.0,0.0002
246,data/qwen/14B_4bit_FT/maxNewTokensFactor4_nShotsInference2_qwen1.5-14b-chat__adapters_en.layer1_4_torch.bfloat16_16_64_0.01_16_0.0002.csv,0.6186895810955961,0.7792207792207793,0.5130032062700391,qwen,instructed,14B_4bit_FT,14,4bit,FT,4,2,qwen1.5-14b-chat_,en.layer1_4_torch.bfloat16_16_64_0.01_16_0.0002.csv,torch.bfloat16,16.0,64.0,0.01,16.0,0.0002
